x,y
0.0,0.0
0.01001001001001001,0.12407577495049264
0.02002002002002002,0.06203788747524632
0.03003003003003003,0.0
0.04004004004004004,0.0
0.050050050050050046,0.12407577495049264
0.06006006006006006,0.18611366242573896
0.07007007007007007,0.12407577495049264
0.08008008008008008,0.06203788747524632
0.09009009009009009,0.06203788747524632
0.10010010010010009,0.0
0.11011011011011011,0.06203788747524632
0.12012012012012012,0.06203788747524632
0.13013013013013014,0.12407577495049264
0.14014014014014015,0.06203788747524632
0.15015015015015015,0.0
0.16016016016016016,0.06203788747524632
0.17017017017017017,0.12407577495049264
0.18018018018018017,0.12407577495049264
0.19019019019019018,0.18611366242573896
0.20020020020020018,0.0
0.21021021021021022,0.06203788747524632
0.22022022022022023,0.0
0.23023023023023023,0.12407577495049264
0.24024024024024024,0.0
0.2502502502502503,0.06203788747524632
0.2602602602602603,0.12407577495049264
0.2702702702702703,0.06203788747524632
0.2802802802802803,0.0
0.2902902902902903,0.18611366242573896
0.3003003003003003,0.0
0.3103103103103103,0.06203788747524632
0.3203203203203203,0.06203788747524632
0.3303303303303303,0.0
0.34034034034034033,0.06203788747524632
0.35035035035035034,0.06203788747524632
0.36036036036036034,0.0
0.37037037037037035,0.0
0.38038038038038036,0.12407577495049264
0.39039039039039036,0.06203788747524632
0.40040040040040037,0.06203788747524632
0.41041041041041043,0.12407577495049264
0.42042042042042044,0.18611366242573896
0.43043043043043044,0.0
0.44044044044044045,0.0
0.45045045045045046,0.06203788747524632
0.46046046046046046,0.0
0.47047047047047047,0.06203788747524632
0.4804804804804805,0.0
0.4904904904904905,0.06203788747524632
0.5005005005005005,0.06203788747524632
0.5105105105105106,0.18611366242573896
0.5205205205205206,0.12407577495049264
0.5305305305305306,0.0
0.5405405405405406,0.06203788747524632
0.5505505505505506,0.06203788747524632
0.5605605605605606,0.0
0.5705705705705706,0.12407577495049264
0.5805805805805806,0.18611366242573896
0.5905905905905906,0.12407577495049264
0.6006006006006006,0.06203788747524632
0.6106106106106106,0.12407577495049264
0.6206206206206206,0.12407577495049264
0.6306306306306306,0.18611366242573896
0.6406406406406406,0.0
0.6506506506506506,0.06203788747524632
0.6606606606606606,0.0
0.6706706706706707,0.06203788747524632
0.6806806806806807,0.06203788747524632
0.6906906906906907,0.0
0.7007007007007007,0.12407577495049264
0.7107107107107107,0.18611366242573896
0.7207207207207207,0.18611366242573896
0.7307307307307307,0.0
0.7407407407407407,0.0
0.7507507507507507,0.12407577495049264
0.7607607607607607,0.0
0.7707707707707707,0.12407577495049264
0.7807807807807807,0.12407577495049264
0.7907907907907907,0.0
0.8008008008008007,0.0
0.8108108108108109,0.2481515499009853
0.8208208208208209,0.06203788747524632
0.8308308308308309,0.06203788747524632
0.8408408408408409,0.0
0.8508508508508509,0.0
0.8608608608608609,0.12407577495049264
0.8708708708708709,0.12407577495049264
0.8808808808808809,0.06203788747524632
0.8908908908908909,0.24815154990098529
0.9009009009009009,0.0
0.9109109109109109,0.0
0.9209209209209209,0.06203788747524632
0.9309309309309309,0.06203788747524632
0.9409409409409409,0.12407577495049264
0.950950950950951,0.18611366242573896
0.960960960960961,0.3101894373762316
0.970970970970971,0.12407577495049264
0.980980980980981,0.0
0.990990990990991,0.12407577495049264
1.001001001001001,0.06203788747524632
1.011011011011011,0.12407577495049264
1.021021021021021,0.06203788747524632
1.031031031031031,0.06203788747524632
1.0410410410410411,0.06203788747524633
1.0510510510510511,0.24815154990098529
1.0610610610610611,0.12407577495049264
1.0710710710710711,0.0
1.0810810810810811,0.06203788747524633
1.0910910910910911,0.06203788747524633
1.1011011011011012,0.3101894373762316
1.1111111111111112,0.24815154990098529
1.1211211211211212,0.12407577495049264
1.1311311311311312,0.18611366242573896
1.1411411411411412,0.18611366242573896
1.1511511511511512,0.3722273248514779
1.1611611611611612,0.3101894373762316
1.1711711711711712,0.24815154990098529
1.1811811811811812,0.3722273248514779
1.1911911911911912,0.18611366242573896
1.2012012012012012,0.3722273248514779
1.2112112112112112,0.49630309980197057
1.2212212212212212,0.3101894373762316
1.2312312312312312,0.49630309980197057
1.2412412412412412,0.43426521232672427
1.2512512512512513,0.6203788747524632
1.2612612612612613,0.9305683121286948
1.2712712712712713,0.7444546497029558
1.2812812812812813,0.6824167622277095
1.2912912912912913,1.1166819745544339
1.3013013013013013,1.364833524455419
1.3113113113113113,0.8064925371782021
1.3213213213213213,1.2407577495049265
1.3313313313313313,0.43426521232672427
1.3413413413413413,1.0546440870791876
1.3513513513513513,0.49630309980197057
1.3613613613613613,1.1166819745544339
1.3713713713713713,1.1787198620296802
1.3813813813813813,0.9926061996039411
1.3913913913913913,0.43426521232672427
1.4014014014014013,0.7444546497029558
1.4114114114114114,1.0546440870791876
1.4214214214214214,0.9305683121286948
1.4314314314314314,0.9305683121286948
1.4414414414414414,1.1787198620296802
1.4514514514514514,0.6824167622277095
1.4614614614614614,0.8685304246534485
1.4714714714714714,1.3027956369801728
1.4814814814814814,0.49630309980197057
1.4914914914914914,0.8064925371782021
1.5015015015015014,0.49630309980197057
1.5115115115115114,1.1787198620296802
1.5215215215215214,1.1166819745544339
1.5315315315315314,1.1787198620296802
1.5415415415415414,0.6824167622277095
1.5515515515515514,0.9305683121286948
1.5615615615615615,0.6824167622277095
1.5715715715715715,0.7444546497029558
1.5815815815815815,0.9926061996039411
1.5915915915915915,0.8685304246534485
1.6016016016016015,0.8685304246534485
1.6116116116116117,1.1166819745544339
1.6216216216216217,0.7444546497029558
1.6316316316316317,0.9305683121286948
1.6416416416416417,0.8064925371782021
1.6516516516516517,0.7444546497029558
1.6616616616616617,1.6750229618316508
1.6716716716716717,0.8685304246534485
1.6816816816816818,1.0546440870791876
1.6916916916916918,1.1787198620296802
1.7017017017017018,0.8685304246534485
1.7117117117117118,0.9926061996039411
1.7217217217217218,1.0546440870791876
1.7317317317317318,0.8064925371782021
1.7417417417417418,0.9305683121286948
1.7517517517517518,1.0546440870791876
1.7617617617617618,0.7444546497029558
1.7717717717717718,0.3722273248514779
1.7817817817817818,0.7444546497029558
1.7917917917917918,0.49630309980197057
1.8018018018018018,0.43426521232672427
1.8118118118118118,0.7444546497029558
1.8218218218218218,0.2481515499009853
1.8318318318318318,0.3101894373762316
1.8418418418418419,0.3722273248514779
1.8518518518518519,0.6824167622277095
1.8618618618618619,0.3722273248514779
1.8718718718718719,0.3722273248514779
1.8818818818818819,0.3722273248514779
1.8918918918918919,0.3722273248514779
1.901901901901902,0.3722273248514779
1.911911911911912,0.12407577495049266
1.921921921921922,0.43426521232672427
1.931931931931932,0.9305683121286948
1.941941941941942,0.8064925371782021
1.951951951951952,0.6203788747524632
1.961961961961962,0.3101894373762316
1.971971971971972,0.43426521232672427
1.981981981981982,0.43426521232672427
1.991991991991992,0.24815154990098529
2.002002002002002,0.12407577495049266
2.012012012012012,0.3101894373762316
2.022022022022022,0.3101894373762316
2.032032032032032,0.18611366242573896
2.042042042042042,0.3101894373762316
2.052052052052052,0.24815154990098529
2.062062062062062,0.06203788747524633
2.0720720720720722,0.24815154990098529
2.0820820820820822,0.3101894373762316
2.0920920920920922,0.3101894373762316
2.1021021021021022,0.5583409872772169
2.1121121121121122,0.43426521232672427
2.1221221221221223,0.3722273248514779
2.1321321321321323,0.6824167622277095
2.1421421421421423,0.3722273248514779
2.1521521521521523,0.49630309980197057
2.1621621621621623,0.3722273248514779
2.1721721721721723,0.9305683121286948
2.1821821821821823,0.8685304246534485
2.1921921921921923,0.5583409872772169
2.2022022022022023,0.5583409872772169
2.2122122122122123,0.8685304246534485
2.2222222222222223,0.9305683121286948
2.2322322322322323,0.6203788747524632
2.2422422422422423,0.9926061996039411
2.2522522522522523,0.6203788747524632
2.2622622622622623,1.4268714119306654
2.2722722722722724,1.6129850743564043
2.2822822822822824,1.8611366242573897
2.2922922922922924,1.1787198620296802
2.3023023023023024,1.7990987367821434
2.3123123123123124,0.9926061996039411
2.3223223223223224,1.1787198620296802
2.3323323323323324,1.4889092994059117
2.3423423423423424,1.4268714119306654
2.3523523523523524,1.2407577495049265
2.3623623623623624,1.4268714119306654
2.3723723723723724,1.550947186881158
2.3823823823823824,1.364833524455419
2.3923923923923924,1.6129850743564043
2.4024024024024024,1.2407577495049265
2.4124124124124124,1.550947186881158
2.4224224224224224,1.8611366242573897
2.4324324324324325,1.4889092994059117
2.4424424424424425,1.737060849306897
2.4524524524524525,1.0546440870791876
2.4624624624624625,1.4268714119306654
2.4724724724724725,0.9305683121286948
2.4824824824824825,1.737060849306897
2.4924924924924925,1.0546440870791876
2.5025025025025025,0.5583409872772169
2.5125125125125125,0.7444546497029558
2.5225225225225225,0.7444546497029558
2.5325325325325325,0.8685304246534485
2.5425425425425425,0.6824167622277095
2.5525525525525525,0.6203788747524632
2.5625625625625625,0.6203788747524632
2.5725725725725725,0.3101894373762316
2.5825825825825826,0.12407577495049266
2.5925925925925926,0.49630309980197057
2.6026026026026026,0.49630309980197057
2.6126126126126126,0.3722273248514779
2.6226226226226226,0.24815154990098529
2.6326326326326326,0.24815154990098529
2.6426426426426426,0.24815154990098529
2.6526526526526526,0.3722273248514779
2.6626626626626626,0.3722273248514779
2.6726726726726726,0.18611366242573896
2.6826826826826826,0.24815154990098529
2.6926926926926926,0.0
2.7027027027027026,0.12407577495049264
2.7127127127127126,0.18611366242573896
2.7227227227227226,0.12407577495049264
2.7327327327327327,0.06203788747524633
2.7427427427427427,0.06203788747524633
2.7527527527527527,0.06203788747524633
2.7627627627627627,0.06203788747524633
2.7727727727727727,0.18611366242573896
2.7827827827827827,0.06203788747524633
2.7927927927927927,0.06203788747524633
2.8028028028028027,0.12407577495049264
2.8128128128128127,0.12407577495049264
2.8228228228228227,0.18611366242573896
2.8328328328328327,0.18611366242573896
2.8428428428428427,0.12407577495049264
2.8528528528528527,0.18611366242573896
2.8628628628628627,0.18611366242573896
2.8728728728728727,0.3101894373762316
2.8828828828828827,0.12407577495049264
2.8928928928928928,0.3101894373762316
2.9029029029029028,0.18611366242573896
2.9129129129129128,0.06203788747524633
2.9229229229229228,0.3101894373762316
2.932932932932933,0.12407577495049264
